"","stores_remain"
"1250",1762
"1251",845
"1252",1994
"1253",1450
"1254",1515
"1255",1494
"1256",1616
"1257",1605
"1258",1621
"1259",885
"1260",666
"1261",2106
"1262",1557
"1263",1871
"1264",1120
"1265",1537
"1266",1808
"1267",1962
"1268",1676
"1269",49394
"1270",14694
"1271",3499
"1272",14797
"1273",14309
"1274",5570
"1275",7464
"1276",6421
"1277",6712
"1278",5513
"1279",4516
"1280",394
"1281",795
"1282",437
"1283",616
"1284",935
"1285",298
"1286",118
"1287",1070
"1288",487
"1289",456
"1290",413
"1291",350
"1292",683
"1293",459
"1294",710
"1295",840
"1296",506
"1297",17
"1298",17
"1299",17
"1300",17
"1301",17
"1302",17
"1303",17
"1304",17
"1305",17
"1306",17
"1307",17
"1308",17
"1309",17
"1310",17
"1311",17
"1312",17
"1313",17
"1314",17
"1315",17
"1316",17
"1317",17
"1318",17
"1319",3645
"1320",17
"1321",900
"1322",960
"1323",720
"1324",10419
"1325",8369
"1326",17414
"1327",1200
"1328",1200
"1329",300
"1330",3000
"1331",960
"1332",17
"1333",17
"1334",17
"1335",17
"1336",17
"1337",17
"1338",17
"1339",17
"1340",17
"1341",17
"1342",17
"1343",41948
"1344",10282
"1345",8384
"1346",9299
"1347",5061
"1348",13777
"1349",17
"1350",17
"1351",17
"1352",17
"1353",17
"1354",17
"1355",17
"1356",17
"1357",17
"1358",17
"1359",17
"1360",17
"1361",17
"1362",17
"1363",300
"1364",780
"1365",720
"1366",330
"1367",480
"1368",150
"1369",780
"1370",960
"1371",480
"1372",700
"1373",840
"1374",17
"1375",17
"1376",17
"1377",17
"1378",17
"1379",17
"1380",17
"1381",17
"1382",17
"1383",17
"1384",17
"1385",100
"1386",100
"1387",13830
"1388",100
"1389",100
"1390",7877
"1391",4017
"1392",3417
"1393",4720
"1394",768
"1395",756
"1396",468
"1397",360
"1398",11035
"1399",900
"1400",675
"1401",500
"1402",18396
"1403",3343
"1404",10073
"1405",7741
"1406",476
"1407",10066
"1408",810
"1409",810
"1410",9896
"1411",9297
"1412",533
"1413",585
"1414",180130
"1415",7145
"1416",637
"1417",637
"1418",1911
"1419",2271
"1420",1987
"1421",744
"1422",1563
"1423",1762
"1424",845
"1425",1994
"1426",1450
"1427",1515
"1428",1494
"1429",1616
"1430",1605
"1431",1621
"1432",885
"1433",666
"1434",2106
"1435",1557
"1436",1871
"1437",1120
"1438",1537
"1439",1808
"1440",1962
"1441",1676
"1442",49394
"1443",14694
"1444",3499
"1445",14797
"1446",14309
"1447",5570
"1448",7464
"1449",6421
"1450",6712
"1451",5513
"1452",4516
"1453",394
"1454",795
"1455",437
"1456",616
"1457",935
"1458",298
"1459",118
"1460",1070
"1461",487
"1462",456
"1463",413
"1464",350
"1465",683
"1466",459
"1467",710
"1468",840
"1469",506
"1470",17
"1471",17
"1472",17
"1473",17
"1474",17
"1475",17
"1476",17
"1477",17
"1478",17
"1479",17
"1480",17
"1481",17
"1482",17
"1483",17
"1484",17
"1485",17
"1486",17
"1487",17
"1488",17
"1489",17
"1490",17
"1491",17
"1492",3645
"1493",17
"1494",900
"1495",960
"1496",720
"1497",10419
"1498",8369
"1499",17414
"1500",1200
"1501",1200
"1502",300
"1503",3000
"1504",960
"1505",17
"1506",17
"1507",17
"1508",17
"1509",17
"1510",17
"1511",17
"1512",17
"1513",17
"1514",17
"1515",17
"1516",41948
"1517",10282
"1518",8384
"1519",9299
"1520",5061
"1521",13777
"1522",17
"1523",17
"1524",17
"1525",17
"1526",17
"1527",17
"1528",17
"1529",17
"1530",17
"1531",17
"1532",17
"1533",17
"1534",17
"1535",17
"1536",300
"1537",780
"1538",720
"1539",330
"1540",480
"1541",150
"1542",780
"1543",960
"1544",480
"1545",700
"1546",840
"1547",17
"1548",17
"1549",17
"1550",17
"1551",17
"1552",17
"1553",17
"1554",17
"1555",17
"1556",17
"1557",17
"1558",100
"1559",100
"1560",13830
"1561",100
"1562",100
"1563",7877
"1564",4017
"1565",3417
"1566",4720
"1567",768
"1568",756
"1569",468
"1570",360
"1571",11035
"1572",900
"1573",675
"1574",500
"1575",18396
"1576",3343
"1577",10073
"1578",7741
"1579",476
"1580",10066
"1581",810
"1582",810
"1583",9896
"1584",9297
"1585",533
"1586",585
"1587",180130
"1588",7145
"1589",637
"1590",637
"1591",1911
"1592",2271
"1593",1987
"1594",744
"1595",1563
"1596",1762
"1597",845
"1598",1994
"1599",1450
"1600",1515
"1601",1494
"1602",1616
"1603",1605
"1604",1621
"1605",885
"1606",666
"1607",2106
"1608",1557
"1609",1871
"1610",1120
"1611",1537
"1612",1808
"1613",1962
"1614",1676
"1615",49394
"1616",14694
"1617",3499
"1618",14797
"1619",14309
"1620",5570
"1621",7464
"1622",6421
"1623",6712
"1624",5513
"1625",4516
"1626",394
"1627",795
"1628",437
"1629",616
"1630",935
"1631",298
"1632",118
"1633",1070
"1634",487
"1635",456
"1636",413
"1637",350
"1638",683
"1639",459
"1640",710
"1641",840
"1642",506
"1643",17
"1644",17
"1645",17
"1646",17
"1647",17
"1648",17
"1649",17
"1650",17
"1651",17
"1652",17
"1653",17
"1654",17
"1655",17
"1656",17
"1657",17
"1658",17
"1659",17
"1660",17
"1661",17
"1662",17
"1663",17
"1664",17
"1665",3645
"1666",17
"1667",900
"1668",960
"1669",720
"1670",10419
"1671",8369
"1672",17414
"1673",1200
"1674",1200
"1675",300
"1676",3000
"1677",960
"1678",17
"1679",17
"1680",17
"1681",17
"1682",17
"1683",17
"1684",17
"1685",17
"1686",17
"1687",17
"1688",17
"1689",41948
"1690",10282
"1691",8384
"1692",9299
"1693",5061
"1694",13777
"1695",17
"1696",17
"1697",17
"1698",17
"1699",17
"1700",17
"1701",17
"1702",17
"1703",17
"1704",17
"1705",17
"1706",17
"1707",17
"1708",17
"1709",300
"1710",780
"1711",720
"1712",330
"1713",480
"1714",150
"1715",780
"1716",960
"1717",480
"1718",700
"1719",840
"1720",17
"1721",17
"1722",17
"1723",17
"1724",17
"1725",17
"1726",17
"1727",17
"1728",17
"1729",17
"1730",17
"1731",100
"1732",100
"1733",13830
"1734",100
"1735",100
"1736",7877
"1737",4017
"1738",3417
"1739",4720
"1740",768
"1741",756
"1742",468
"1743",360
"1744",11035
"1745",900
"1746",675
"1747",500
"1748",18396
"1749",3343
"1750",10073
"1751",7741
"1752",476
"1753",10066
"1754",810
"1755",810
"1756",9896
"1757",9297
"1758",533
"1759",585
"1760",180130
"1761",7145
"1762",637
"1763",637
"1764",1911
"1765",2271
"1766",1987
"1767",744
"1768",1563
"1769",1762
"1770",845
"1771",1994
"1772",1450
"1773",1515
"1774",1494
"1775",1616
"1776",1605
"1777",1621
"1778",885
"1779",666
"1780",2106
"1781",1557
"1782",1871
"1783",1120
"1784",1537
"1785",1808
"1786",1962
"1787",1676
"1788",49394
"1789",14694
"1790",3499
"1791",14797
"1792",14309
"1793",5570
"1794",7464
"1795",6421
"1796",6712
"1797",5513
"1798",4516
"1799",394
"1800",795
"1801",437
"1802",616
"1803",935
"1804",298
"1805",118
"1806",1070
"1807",487
"1808",456
"1809",413
"1810",350
"1811",683
"1812",459
"1813",710
"1814",840
"1815",506
"1816",17
"1817",17
"1818",17
"1819",17
"1820",17
"1821",17
"1822",17
"1823",17
"1824",17
"1825",17
"1826",17
"1827",17
"1828",17
"1829",17
"1830",17
"1831",17
"1832",17
"1833",17
"1834",17
"1835",17
"1836",17
"1837",17
"1838",3645
"1839",17
"1840",900
"1841",960
"1842",720
"1843",10419
"1844",8369
"1845",17414
"1846",1200
"1847",1200
"1848",300
"1849",3000
"1850",960
"1851",17
"1852",17
"1853",17
"1854",17
"1855",17
"1856",17
"1857",17
"1858",17
"1859",17
"1860",17
"1861",17
"1862",41948
"1863",10282
"1864",8384
"1865",9299
"1866",5061
"1867",13777
"1868",17
"1869",17
"1870",17
"1871",17
"1872",17
"1873",17
"1874",17
"1875",17
"1876",17
"1877",17
"1878",17
"1879",17
"1880",17
"1881",17
"1882",300
"1883",780
"1884",720
"1885",330
"1886",480
"1887",150
"1888",780
"1889",960
"1890",480
"1891",700
"1892",840
"1893",17
"1894",17
"1895",17
"1896",17
"1897",17
"1898",17
"1899",17
"1900",17
"1901",17
"1902",17
"1903",17
"1904",100
"1905",100
"1906",13830
"1907",100
"1908",100
"1909",7877
"1910",4017
"1911",3417
"1912",4720
"1913",768
"1914",756
"1915",468
"1916",360
"1917",11035
"1918",900
"1919",675
"1920",500
"1921",18396
"1922",3343
"1923",10073
"1924",7741
"1925",476
"1926",10066
"1927",810
"1928",810
"1929",9896
"1930",9297
"1931",533
"1932",585
"1933",180130
"1934",7145
"1935",637
"1936",637
"1937",1911
"1938",2271
"1939",1987
"1940",744
"1941",1563
"1942",1762
"1943",845
"1944",1994
"1945",1450
"1946",1515
"1947",1494
"1948",1616
"1949",1605
"1950",1621
"1951",885
"1952",666
"1953",2106
"1954",1557
"1955",1871
"1956",1120
"1957",1537
"1958",1808
"1959",1962
"1960",1676
"1961",49394
"1962",14694
"1963",3499
"1964",14797
"1965",14309
"1966",5570
"1967",7464
"1968",6421
"1969",6712
"1970",5513
"1971",4516
"1972",394
"1973",795
"1974",437
"1975",616
"1976",935
"1977",298
"1978",118
"1979",1070
"1980",487
"1981",456
"1982",413
"1983",350
"1984",683
"1985",459
"1986",710
"1987",840
"1988",506
"1989",17
"1990",17
"1991",17
"1992",17
"1993",17
"1994",17
"1995",17
"1996",17
"1997",17
"1998",17
"1999",17
"2000",17
"2001",17
"2002",17
"2003",17
"2004",17
"2005",17
"2006",17
"2007",17
"2008",17
"2009",17
"2010",17
"2011",3645
"2012",17
"2013",900
"2014",960
"2015",720
"2016",10419
"2017",8369
"2018",17414
"2019",1200
"2020",1200
"2021",300
"2022",3000
"2023",960
"2024",17
"2025",17
"2026",17
"2027",17
"2028",17
"2029",17
"2030",17
"2031",17
"2032",17
"2033",17
"2034",17
"2035",41948
"2036",10282
"2037",8384
"2038",9299
"2039",5061
"2040",13777
"2041",17
"2042",17
"2043",17
"2044",17
"2045",17
"2046",17
"2047",17
"2048",17
"2049",17
"2050",17
"2051",17
"2052",17
"2053",17
"2054",17
"2055",300
"2056",780
"2057",720
"2058",330
"2059",480
"2060",150
"2061",780
"2062",960
"2063",480
"2064",700
"2065",840
"2066",17
"2067",17
"2068",17
"2069",17
"2070",17
"2071",17
"2072",17
"2073",17
"2074",17
"2075",17
"2076",17
"2077",100
"2078",100
"2079",13830
"2080",100
"2081",100
"2082",7877
"2083",4017
"2084",3417
"2085",4720
"2086",768
"2087",756
"2088",468
"2089",360
"2090",11035
"2091",900
"2092",675
"2093",500
"2094",18396
"2095",3343
"2096",10073
"2097",7741
"2098",476
"2099",10066
"2100",810
"2101",810
"2102",9896
"2103",9297
"2104",533
"2105",585
"2106",180130
"2107",7145
"2108",637
"2109",637
"2110",1911
"2111",2271
"2112",1987
"2113",744
"2114",1563
"2115",1762
"2116",845
"2117",1994
"2118",1450
"2119",1515
"2120",1494
"2121",1616
"2122",1605
"2123",1621
"2124",885
"2125",666
"2126",2106
"2127",1557
"2128",1871
"2129",1120
"2130",1537
"2131",1808
"2132",1962
"2133",1676
"2134",49394
"2135",14694
"2136",3499
"2137",14797
"2138",14309
"2139",5570
"2140",7464
"2141",6421
"2142",6712
"2143",5513
"2144",4516
"2145",394
"2146",795
"2147",437
"2148",616
"2149",935
"2150",298
"2151",118
"2152",1070
"2153",487
"2154",456
"2155",413
"2156",350
"2157",683
"2158",459
"2159",710
"2160",840
"2161",506
"2162",17
"2163",17
"2164",17
"2165",17
"2166",17
"2167",17
"2168",17
"2169",17
"2170",17
"2171",17
"2172",17
"2173",17
"2174",17
"2175",17
"2176",17
"2177",17
"2178",17
"2179",17
"2180",17
"2181",17
"2182",17
"2183",17
"2184",3645
"2185",17
"2186",900
"2187",960
"2188",720
"2189",10419
"2190",8369
"2191",17414
"2192",1200
"2193",1200
"2194",300
"2195",3000
"2196",960
"2197",17
"2198",17
"2199",17
"2200",17
"2201",17
"2202",17
"2203",17
"2204",17
"2205",17
"2206",17
"2207",17
"2208",41948
"2209",10282
"2210",8384
"2211",9299
"2212",5061
"2213",13777
"2214",17
"2215",17
"2216",17
"2217",17
"2218",17
"2219",17
"2220",17
"2221",17
"2222",17
"2223",17
"2224",17
"2225",17
"2226",17
"2227",17
"2228",300
"2229",780
"2230",720
"2231",330
"2232",480
"2233",150
"2234",780
"2235",960
"2236",480
"2237",700
"2238",840
"2239",17
"2240",17
"2241",17
"2242",17
"2243",17
"2244",17
"2245",17
"2246",17
"2247",17
"2248",17
"2249",17
"2250",100
"2251",100
"2252",13830
"2253",100
"2254",100
"2255",7877
"2256",4017
"2257",3417
"2258",4720
"2259",768
"2260",756
"2261",468
"2262",360
"2263",11035
"2264",900
"2265",675
"2266",500
"2267",18396
"2268",3343
"2269",10073
"2270",7741
"2271",476
"2272",10066
"2273",810
"2274",810
"2275",9896
"2276",9297
"2277",533
"2278",585
"2279",180130
"2280",7145
"2281",637
"2282",637
"2283",1911
"2284",2271
"2285",1987
"2286",744
"2287",1563
"2288",1762
"2289",845
"2290",1994
"2291",1450
"2292",1515
"2293",1494
"2294",1616
"2295",1605
"2296",1621
"2297",885
"2298",666
"2299",2106
"2300",1557
"2301",1871
"2302",1120
"2303",1537
"2304",1808
"2305",1962
"2306",1676
"2307",49394
"2308",14694
"2309",3499
"2310",14797
"2311",14309
"2312",5570
"2313",7464
"2314",6421
"2315",6712
"2316",5513
"2317",4516
"2318",394
"2319",795
"2320",437
"2321",616
"2322",935
"2323",298
"2324",118
"2325",1070
"2326",487
"2327",456
"2328",413
"2329",350
"2330",683
"2331",459
"2332",710
"2333",840
"2334",506
"2335",17
"2336",17
"2337",17
"2338",17
"2339",17
"2340",17
"2341",17
"2342",17
"2343",17
"2344",17
"2345",17
"2346",17
"2347",17
"2348",17
"2349",17
"2350",17
"2351",17
"2352",17
"2353",17
"2354",17
"2355",17
"2356",17
"2357",3645
"2358",17
