"","SEQNO","ASSET","STRUC_TYPE","MDE_STRUCT","STRUC_DTAL","SW_CAT","PROP_NAME","ACCS_STRT","DEPARTMENT","SEDCONPMT","APPR_DATE","FINAL_DATE","TOTAL_DA","RCN","COMMENTS","POINT_X","POINT_Y","LAND_USE","UPDATE_BY","L_UPDATE","GISOBJID","SW_FILE","P_ST_ADD","MDE","MDN","EASEMENT","COVENANT","STATUS","INSP_REG","Acct","Type_Desc","lulc_70","lulc_40","lulc_30","lulc_20","year","site","lulc_unknown"
"11","202101",17912,"BR","FBIO","BR","AG","Ovid Hazen Wells","Skylark Drive","SWM-MNCPPC-DEP",210895,"01/12/2005 12:00:00 AM +0000","12/03/2009 12:00:00 AM +0000",NA,NA,"Pretreatment for Pond",1240258.62285,573695.760668,21,"MT","01/13/2014 12:00:00 AM +0000",100007464,NA,"Skylark Drive",NA,NA,NA,NA,"I","INSP-REG03","00030440","Bioretention, quality control",900.222134638578,0,1686.30980175734,2311.35196909122,"2011","tr104",0
"12","202101.02",17974,"PDQN","XDPD","Pond","AG","Ovid Hazen Wells","Skylark Drive","SWM-MNCPPC-DEP",210895,"01/12/2005 12:00:00 AM +0000","12/03/2009 12:00:00 AM +0000",NA,NA,NA,1240206.01862,573712.948298,21,"MT","01/13/2014 12:00:00 AM +0000",100007465,NA,"Skylark Drive",NA,NA,NA,NA,"I","INSP-REG03","00030440","Pond-dry",32910.1108907382,34.863873520866,43305.6212885398,27319.1633716598,"2011","tr104",0
"13","202101.15",17982,"PP","APRP","TRAIL A","AG","Ovid Hazen Wells","Skylark Drive","SWM-MNCPPC-DEP",210895,"01/12/2005 12:00:00 AM +0000","12/03/2009 12:00:00 AM +0000",NA,NA,NA,1241142.69391,572514.554369,21,"MT","01/13/2014 12:00:00 AM +0000",100007477,NA,"Skylark Drive",NA,NA,NA,NA,"D",NA,"00030440","Porous Pavement",957.996394546703,0,1506.44923881721,0,"2011","tr104",0
"14","292162.12",19712,"INFBERM","MIBR","SWM13","ESD","Wilson Wims Elementary School","12520 Blue Sky Drive
","SWM-MNCPPC-DEP",245371,"04/09/2012 12:00:00 AM +0000","12/08/2015 12:00:00 AM +0000",NA,NA,"Stru type changed back to INFBERM (from INFB), per Ed",1238395.11214,572568.698618,73,"EE","01/12/2022 12:00:00 AM +0000",100009256,NA,"12520 Blue Sky Drive",NA,NA,"L35286 F457",NA,"I","INSP-REG03","03628245","Infiltration Berm",232.019532982609,0,975.63395153638,0,"2011","tr104",0
"15","227716.15",14751,"AQSW","XOGS","PT 31A","UG","Greenway Village at Clarksburg, Phase 1","Skylark Road","SWM-RESID-DEP",206161,"02/20/2003 12:00:00 AM +0000","02/26/2010 12:00:00 AM +0000","38",NA,NA,1239716.98482,573485.083924,12,"SR","04/23/2012 12:00:00 AM +0000",100004479,"204344","Skylark Road","570750","1241150",NA,NA,"I","INSP-REG03","03413591","Aquaswirl",0,0,4006.94483030227,4905.07859449182,"2011","tr104",0
"16","227716.16",14752,"AQSW","XOGS","PT 31B","UG","Greenway Village at Clarksburg, Phase 1","Skylark Road","SWM-RESID-DEP",206161,"02/20/2003 12:00:00 AM +0000","02/26/2010 12:00:00 AM +0000","38",NA,NA,1239593.5041,573313.208612,12,"SR","04/23/2012 12:00:00 AM +0000",100004480,"204344","Skylark Road","570750","1241150",NA,NA,"I","INSP-REG03","03413591","Aquaswirl",4467.16604099641,0,40359.2421480171,86709.186034319,"2011","tr104",0
"17","229905.26",14769,"BR","FBIO","Biofiltration #2","AG","Arora Hills HOA","PERSIMMON RIDGE RD","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","0",NA,1239980.15687,572409.220263,12,"SR","06/17/2011 12:00:00 AM +0000",100004290,"204344","PERSIMMON RIDGE RD","1239459.00","572903.00",NA,NA,"I","INSP-REG03","03414436","Bioretention, quality control",605.560642750934,0,0,0,"2011","tr104",0
"18","229905.27",14770,"BR","FBIO","Biofiltration #3","AG","Arora Hills HOA","SYCAMORE FARM DR","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","0",NA,1240170.12007,571930.507965,12,"SR","06/17/2011 12:00:00 AM +0000",100004291,"204344","SYCAMORE FARM DR","1239459.00","572903.00",NA,NA,"I","INSP-REG03","03414447","Bioretention, quality control",11236.0223298484,0,42980.3504989247,97628.0442108964,"2011","tr104",0
"19","229905.15",14658,"PDQNED","XDED","SWM Pond #6","AG","Arora Hills HOA","CYPRESS SPRING RD","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","75",NA,1240098.92631,570402.061547,41,"SR","06/17/2011 12:00:00 AM +0000",100004279,"204344","CYPRESS SPRING RD","1239459.00","572903.00",NA,NA,"I","INSP-REG03","03484906","Pond-dry, extended detention",605.240345709026,0,430.138648831286,175.834154953016,"2011","tr104",0
"20","229905.16",14918,"SF","FSND","SSF #6","AG","Arora Hills HOA","CYPRESS SPRING RD","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","0",NA,1240212.05995,570465.248101,41,"SR","06/17/2011 12:00:00 AM +0000",100004280,"204344","CYPRESS SPRING RD","1239459.00","572903.00",NA,NA,"I","INSP-REG03","03484906","Sand filter",19646.5854657255,0,79331.9425022318,99031.3705477271,"2011","tr104",0
"21","229905.17",14949,"STC","XOGS","Struc #603","UG","Arora Hills HOA","CYPRESS SPRING RD","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","0",NA,1240159.40454,570520.009802,41,"SR","06/17/2011 12:00:00 AM +0000",100004281,"204344","CYPRESS SPRING RD","1239459.00","572903.00",NA,NA,"I","INSP-REG03","03484906","Stormceptor",1065.6003900338,0,145.442184057087,0.164384413335938,"2011","tr104",0
"22","229905.18",14818,"FSU","OTH","Div Struc #604","UG","Arora Hills HOA","CYPRESS SPRING RD","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","0",NA,1240128.41313,570535.655768,41,"SR","06/17/2011 12:00:00 AM +0000",100004282,"204344","CYPRESS SPRING RD","1239459.00","572903.00",NA,NA,"I","INSP-REG03","03484906","Flow splitter underground",193.878835622687,0,221.973993709777,189.750384977087,"2011","tr104",0
"23","229905.19",14950,"STC","XOGS","Struc #605","UG","Arora Hills HOA","CYPRESS SPRING RD","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","0",NA,1240233.72395,570388.521548,41,"SR","06/17/2011 12:00:00 AM +0000",100004283,"204344","CYPRESS SPRING RD","1239459.00","572903.00",NA,NA,"I","INSP-REG03","03484906","Stormceptor",549.707409337163,0,3706.60387069359,4023.68592698011,"2011","tr104",0
"24","229905.20",14819,"FSU","OTH","Div Struc #607","UG","Arora Hills HOA","CYPRESS SPRING RD","SWM-MCG-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","0",NA,1240200.32539,570318.414733,41,"SR","06/17/2011 12:00:00 AM +0000",100004284,"204344","CYPRESS SPRING RD","1239459.00","572903.00",NA,NA,"I","INSP-REG03","ROW","Flow splitter underground",0,0,250.832488700747,354.776143980213,"2011","tr104",0
"25","229905.21",14957,"STFIL","FUND","CELL #1 & 2","UG","Arora Hills HOA","SYCAMORE FARM DR","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","0",NA,1240652.09023,571931.742215,13,"SR","06/17/2011 12:00:00 AM +0000",100004285,"204344","SYCAMORE FARM DR","1239459.00","572903.00",NA,NA,"I","INSP-REG03","03473264","Stormfilter",0,0,1604.84777285345,167.947874458972,"2011","tr104",0
"26","229905.22",14977,"UG","OTH","Struc #UG-1, 6 runs","UG","Arora Hills HOA","SYCAMORE FARM DR","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","0",NA,1240739.64682,571954.753652,12,"SR","06/17/2011 12:00:00 AM +0000",100004286,"204344","SYCAMORE FARM DR","1239459.00","572903.00",NA,NA,"I","INSP-REG03","03473264","Underground detention",85.2179734250531,0,1722.12441449077,3256.77082516095,"2011","tr104",0
"27","229905.23",14745,"AQSW","XOGS","Struc #PTUG-1","UG","Arora Hills HOA","SYCAMORE FARM DR","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","0",NA,1240760.97453,571985.903524,12,"SR","06/17/2011 12:00:00 AM +0000",100004287,"204344","SYCAMORE FARM DR","1239459.00","572903.00",NA,NA,"I","INSP-REG03","03473264","Aquaswirl",2269.14545481652,0,20216.4876361208,16232.1776121701,"2011","tr104",0
"28","229905.24",14820,"FSU","OTH","Div Struc #328","UG","Arora Hills HOA","CYPRESS SPRING RD","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","0",NA,1240788.75696,571978.607279,12,"SR","06/17/2011 12:00:00 AM +0000",100004288,"204344","CYPRESS SPRING RD","1239459.00","572903.00",NA,NA,"I","INSP-REG03","03473275","Flow splitter underground",1135.93736125902,0,5278.42136965561,4864.68042185795,"2011","tr104",0
"29","229905.25",14768,"BR","FBIO","Biofiltration #1","AG","Arora Hills HOA","SKYLARK RD","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","0",NA,1240118.13855,573173.980544,12,"SR","06/17/2011 12:00:00 AM +0000",100004289,"204344","SKYLARK RD","1239459.00","572903.00",NA,NA,"I","INSP-REG03","00019258","Bioretention, quality control",605.542840030044,0,0,0,"2011","tr104",0
"30","233254.22",15175,"SC","OTH",NA,"NS","Clarksburg Village Phase 1","Blue Sky Drive","SWM-SFR",214221,"12/22/2004 12:00:00 AM +0000","09/13/2012 12:00:00 AM +0000",NA,NA,"SEDCONPMT, SW_FILE, SEQNO (old 262673), APPR & FINAL dates updated 2/9/17",1239026.2011,571988.365133,73,"SR","02/09/2017 12:00:00 AM +0000",100004517,"200006","Blue Sky Drive","1237158.00","573342.000",NA,NA,"I","INSP-REG03","03520925","Stormchamber",683.118347490206,0,5415.93391999369,5474.58557037264,"2011","tr104",0
"31","233254.34",15187,"SC","OTH",NA,"NS","Clarksburg Village Phase 1","Blue Sky Drive","SWM-SFR",214221,"12/22/2004 12:00:00 AM +0000","09/13/2012 12:00:00 AM +0000",NA,NA,"SEDCONPMT, SW_FILE, SEQNO (old 262673), APPR & FINAL dates updated 2/9/17",1239317.77597,571168.586589,41,"SR","02/09/2017 12:00:00 AM +0000",100004529,"200006","Blue Sky Drive","1237158.00","573342.000",NA,NA,"I","INSP-REG03","03594617","Stormchamber",337.130406215787,257.40039261058,124.147316150134,492.500976074487,"2011","tr104",0
"32","233254.35",15188,"SC","OTH",NA,"NS","Clarksburg Village Phase 1","Blue Sky Drive","SWM-SFR",214221,"12/22/2004 12:00:00 AM +0000","09/13/2012 12:00:00 AM +0000",NA,NA,"SEDCONPMT, SW_FILE, SEQNO (old 262673), APPR & FINAL dates updated 2/9/17",1239323.67688,571122.292062,41,"SR","02/09/2017 12:00:00 AM +0000",100004530,"200006","Blue Sky Drive","1237158.00","573342.000",NA,NA,"I","INSP-REG03","03594617","Stormchamber",0,945.377454483882,248.427125233691,0.16544063964102,"2011","tr104",0
"33","233254.36",15189,"SC","OTH",NA,"NS","Clarksburg Village Phase 1","Blue Sky Drive","SWM-SFR",214221,"12/22/2004 12:00:00 AM +0000","09/13/2012 12:00:00 AM +0000",NA,NA,"SEDCONPMT, SW_FILE, SEQNO (old 262673), APPR & FINAL dates updated 2/9/17",1239313.70872,571087.203878,41,"SR","02/09/2017 12:00:00 AM +0000",100004531,"200006","Blue Sky Drive","1237158.00","573342.000",NA,NA,"I","INSP-REG03","03594628","Stormchamber",0,0.554036323344917,4508.6508303741,5574.05721794628,"2011","tr104",0
"34","227716.19",14787,"BS","MSWB","#72B","NS","Greenway Village at Clarksburg, Phase 1","Skylark Road","SWM-RESID",206161,"02/20/2003 12:00:00 AM +0000","02/26/2010 12:00:00 AM +0000","38",NA,NA,1239271.95782,572561.572976,12,"SR","04/23/2012 12:00:00 AM +0000",100004493,"204344","Skylark Road","570750","1241150",NA,NA,"I","INSP-REG03","03414174","Bioswale",566.878955562948,39.5717637026682,380.507571335882,1108.61931676876,"2011","tr104",0
"35","227716.20",14936,"SF","FSND","#13","AG","Greenway Village at Clarksburg, Phase 1","Skylark Road","SWM-RESID-DEP",206161,"02/20/2003 12:00:00 AM +0000","02/26/2010 12:00:00 AM +0000","38",NA,NA,1239305.62967,574574.871771,12,"SR","04/23/2012 12:00:00 AM +0000",100004494,"204344","Skylark Road","570750","1241150","L35953 F001",NA,"I","INSP-REG03","03439210","Sand filter",3283.27600372434,0,7114.9141626342,4295.08188987031,"2011","tr104",0
"36","227716.25",14832,"FSU","OTH","#162","UG","Greenway Village at Clarksburg, Phase 1","Skylark Road","SWM-MCG-DEP",206161,"02/20/2003 12:00:00 AM +0000","02/26/2010 12:00:00 AM +0000","38",NA,NA,1239715.44283,573518.152428,12,"SR","04/23/2012 12:00:00 AM +0000",100004483,"204344","Skylark Road","570750","1241150",NA,NA,"I","INSP-REG03","ROW","Flow splitter underground",105.504438642412,0,7509.10483529302,34453.6486518241,"2011","tr104",0
"37","227716.18",14833,"FSU","OTH","#140","UG","Greenway Village at Clarksburg, Phase 1","Skylark Road","SWM-MCG-DEP",206161,"02/20/2003 12:00:00 AM +0000","02/26/2010 12:00:00 AM +0000","38",NA,NA,1239532.66203,573335.098332,12,"SR","04/23/2012 12:00:00 AM +0000",100004484,"204344","Skylark Road","570750","1241150",NA,NA,"I","INSP-REG03","ROW","Flow splitter underground",17.8272385983728,0,5498.71339685307,12269.0419744844,"2011","tr104",0
"38","227716.13",14775,"BR","FBIO","#30","AG","Greenway Village at Clarksburg, Phase 1","Skylark Road","SWM-RESID-DEP",206161,"02/20/2003 12:00:00 AM +0000","02/26/2010 12:00:00 AM +0000","38",NA,NA,1239147.20348,573606.413078,12,"SR","04/23/2012 12:00:00 AM +0000",100004485,"204344","Skylark Road","570750","1241150",NA,NA,"I","INSP-REG03","03413853","Bioretention, quality control",1268.51189491153,0,345.787196172896,2950.44181992766,"2011","tr104",0
"39","227716.14",14753,"AQSW","XOGS","PT 30","UG","Greenway Village at Clarksburg, Phase 1","Skylark Road","SWM-RESID-DEP",206161,"02/20/2003 12:00:00 AM +0000","02/26/2010 12:00:00 AM +0000","38",NA,NA,1239141.3006,573631.065916,12,"SR","04/23/2012 12:00:00 AM +0000",100004486,"204344","Skylark Road","570750","1241150",NA,NA,"I","INSP-REG03","03413853","Aquaswirl",68.8513200408779,0,54.7186147239991,481.962844746653,"2011","tr104",0
"40","227716.17",14834,"FSU","OTH","#119","UG","Greenway Village at Clarksburg, Phase 1","Skylark Road","SWM-MCG-DEP",206161,"02/20/2003 12:00:00 AM +0000","02/26/2010 12:00:00 AM +0000","38",NA,NA,1239122.89775,573642.00323,12,"SR","04/23/2012 12:00:00 AM +0000",100004487,"204344","Skylark Road","570750","1241150",NA,NA,"I","INSP-REG03","ROW","Flow splitter underground",0,0,23.5418384009972,1789.59197428543,"2011","tr104",0
"41","227716.28",15173,"SC","OTH","32A","NS","Greenway Village at Clarksburg, Phase 1","Skylark Road","SWM-RESID",206161,"02/20/2003 12:00:00 AM +0000","02/26/2010 12:00:00 AM +0000","38",NA,"2012 - new \ No GISBOJID\ change SW Catg",1239289.96533,573357.592382,12,"HF","06/28/2012 12:00:00 AM +0000",100004488,"204344","Skylark Road","570750","1241150",NA,NA,"I","INSP-REG03","03413864","Stormchamber",0,0,0,605.538971634582,"2011","tr104",0
"42","227716.29",15174,"SC","OTH","32B","NS","Greenway Village at Clarksburg, Phase 1","Skylark Road","SWM-RESID",206161,"02/20/2003 12:00:00 AM +0000","02/26/2010 12:00:00 AM +0000","38",NA,"2012 - new \ No GISBOJID\Change SW Catg",1239385.97236,573262.36685,12,"HF","06/28/2012 12:00:00 AM +0000",100004489,"204344","Skylark Road","570750","1241150",NA,NA,"I","INSP-REG03","03413864","Stormchamber",145.45145158004,0,2375.7621400496,4556.41997428425,"2011","tr104",0
"43","227716.23",14835,"FSU","OTH","#125","UG","Greenway Village at Clarksburg, Phase 1","Skylark Road","SWM-RESID-DEP",206161,"02/20/2003 12:00:00 AM +0000","02/26/2010 12:00:00 AM +0000","38",NA,NA,1239298.81965,573345.121278,12,"SR","04/23/2012 12:00:00 AM +0000",100004490,"204344","Skylark Road","570750","1241150",NA,NA,"I","INSP-REG03","03413864","Flow splitter underground",0,0,0,605.538971634582,"2011","tr104",0
"44","227716.24",14836,"FSU","OTH","#124","UG","Greenway Village at Clarksburg, Phase 1","Skylark Road","SWM-RESID-DEP",206161,"02/20/2003 12:00:00 AM +0000","02/26/2010 12:00:00 AM +0000","38",NA,NA,1239376.42382,573251.110967,12,"SR","04/23/2012 12:00:00 AM +0000",100004491,"204344","Skylark Road","570750","1241150",NA,NA,"I","INSP-REG03","03413864","Flow splitter underground",996.891714175697,0,27851.8771415733,29149.4163700724,"2011","tr104",0
"45","227716.22",14786,"BS","MSWB","#72A","NS","Greenway Village at Clarksburg, Phase 1","Skylark Road","SWM-RESID",206161,"02/20/2003 12:00:00 AM +0000","02/26/2010 12:00:00 AM +0000","38",NA,"HOA",1239545.91627,572645.427139,12,"SR","04/23/2012 12:00:00 AM +0000",100004492,"204344","Skylark Road","570750","1241150",NA,NA,"I","INSP-REG03","03414425","Bioswale",1872.68903289409,0,1392.09634858463,4121.1847564918,"2011","tr104",0
"46","227716.21",14837,"FS","OTH","10","AG","Greenway Village at Clarksburg, Phase 1","Skylark Road","SWM-MCG-DEP",206161,"02/20/2003 12:00:00 AM +0000","02/26/2010 12:00:00 AM +0000","38",NA,"Struc type changed from FSU",1239357.42911,574668.508723,21,"KR","03/20/2017 12:00:00 AM +0000",100004495,"204344","Skylark Road","570750","1241150",NA,NA,"I","INSP-REG03","ROW","Flow splitter",199.364581751171,0,11.6243155497941,982.816103310324,"2011","tr104",0
"47","229905.31",15167,"STC","XOGS","STRUC#22, SC","UG","Arora Hills HOA","POND PINE DR","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","0","HOA",1240344.23455,570688.133482,13,"SR","06/17/2011 12:00:00 AM +0000",100004309,"204344","POND PINE DR","1239459.00","572903.00",NA,NA,"I","INSP-REG03","03462534","Stormceptor",0,0,190.17442742642,415.425689523807,"2011","tr104",0
"48","229905.33",14821,"FSU","OTH","Div Struc #628","UG","Arora Hills HOA","POND PINE DR","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","0",NA,1240334.88024,570704.951033,13,"SR","06/17/2011 12:00:00 AM +0000",100004310,"204344","POND PINE DR","1239459.00","572903.00",NA,NA,"I","INSP-REG03","03462534","Flow splitter underground",0,0,13810.101324948,40613.6681352481,"2011","tr104",0
"49","229905",14659,"PDQNED","XDED","SWM Pond #3","AG","Arora Hills HOA","BASSWOOD HILL DR","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","88",NA,1240294.84226,571736.694049,21,"SR","06/17/2011 12:00:00 AM +0000",100004311,"204344","BASSWOOD HILL DR","1239459.00","572903.00",NA,NA,"I","INSP-REG03","03424947","Pond-dry, extended detention",409.180120196193,0,801.971105659031,0,"2011","tr104",0
"50","229905.02",14919,"SF","FSND","SSF #3","AG","Arora Hills HOA","BASSWOOD HILL DR","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","0",NA,1240249.1022,571606.713337,21,"SR","06/17/2011 12:00:00 AM +0000",100004312,"204344","BASSWOOD HILL DR","1239459.00","572903.00",NA,NA,"I","INSP-REG03","03424947","Sand filter",4094.62390672852,0,19948.4824307946,40104.5658622454,"2011","tr104",0
"51","227716.26",14980,"UG","OTH","31A","UG","Greenway Village at Clarksburg, Phase 1","Skylark Road","SWM-RESID-DEP",206161,"02/20/2003 12:00:00 AM +0000","02/26/2010 12:00:00 AM +0000","38",NA,NA,1239700.70893,573468.156793,12,"SR","04/23/2012 12:00:00 AM +0000",100004481,"204344","Skylark Road","570750","1241150",NA,NA,"I","INSP-REG03","03413591","Underground detention",0,0,705.954909569118,505.117370792665,"2011","tr104",0
"52","227716.27",14981,"UG","OTH","31B","UG","Greenway Village at Clarksburg, Phase 1","Skylark Road","SWM-RESID-DEP",206161,"02/20/2003 12:00:00 AM +0000","02/26/2010 12:00:00 AM +0000","38",NA,NA,1239608.69501,573329.484826,12,"SR","04/23/2012 12:00:00 AM +0000",100004482,"204344","Skylark Road","570750","1241150",NA,NA,"I","INSP-REG03","03413591","Underground detention",4467.16604099641,0,40359.2421480171,86709.186034319,"2011","tr104",0
"53","229905.45",14875,"INFB","ITRN","Recharge facility R-13","UG","Arora Hills HOA","MAGNOLIA PARK PL","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","0","STRU_TYPE and SW_CAT changed 2/2017 - Data Cleanup",1239937.59921,570913.700616,13,"KR","02/15/2017 12:00:00 AM +0000",100004305,"204344","MAGNOLIA PARK PL","1239459.00","572903.00",NA,NA,"I","INSP-REG03","03463128","Infiltration Trench, Buried by Design",1718.53697847622,0,33116.0997214122,37061.3386305717,"2011","tr104",0
"54","229905.46",14876,"INFB","ITRN","Recharge facility R-14","UG","Arora Hills HOA","WINGED ELM DR","SWM-RESID-DEP",207068,"08/26/2003 12:00:00 AM +0000","09/10/2010 12:00:00 AM +0000","79.75","0","STRU_TYPE and SW_CAT changed 2/2017 - Data Cleanup",1240424.71995,570839.664347,13,"KR","02/15/2017 12:00:00 AM +0000",100004306,"204344","WINGED ELM DR","1239459.00","572903.00",NA,NA,"I","INSP-REG03","03462523","Infiltration Trench, Buried by Design",0,0,861.583450336941,9583.18172709644,"2011","tr104",0
